regiao,setor,vab,empregos,empresas,share_nacional
Santana do Ipanema,Agropecuária,210.99795,4848.666039326955,336,0.00035706273051702687
Santana do Ipanema,Indústria,52.610941,1131.733696710668,51,2.6380513435437353e-05
Santana do Ipanema,Construção,7.891641149999999,132.9081557302971,13,2.6380513435437353e-05
Santana do Ipanema,Serviços,1212.5526810000001,27947.87049411865,607,0.00023653132139045738
PAo de AAAcar - Olho d'Agua das Flores a Batalha,Agropecuária,304.153614,4710.737113202156,165,0.0005147060429329376
PAo de AAAcar - Olho d'Agua das Flores a Batalha,Indústria,81.357781,1627.2781993932767,141,4.079493721178395e-05
PAo de AAAcar - Olho d'Agua das Flores a Batalha,Construção,12.20366715,218.66950082241516,9,4.079493721178395e-05
PAo de AAAcar - Olho d'Agua das Flores a Batalha,Serviços,1001.4467659999999,22270.606985730366,1671,0.0001953511221210026
Aracaju,Agropecuária,373.257423,8831.290579802255,227,0.0006316474384804635
Aracaju,Indústria,6031.26555,91223.96799189241,12037,0.0030242356219111434
Aracaju,Construção,904.6898325,18270.084163505417,1561,0.0030242356219111434
Aracaju,Serviços,20613.011353,318593.15006817755,10960,0.004020957513483564
EstAncia,Agropecuária,432.316662,9749.66921199194,571,0.0007315908414357893
EstAncia,Indústria,686.3062090000001,12872.537767683718,602,0.00034413203457715346
EstAncia,Construção,102.94593135000001,2416.553194545875,87,0.00034413203457715346
EstAncia,Serviços,2732.7356819999995,65260.73719753143,3833,0.0005330717518526625
PropriA,Agropecuária,375.279157,7747.374394254991,228,0.0006350687317319813
PropriA,Indústria,188.00880899999999,3723.8724666851954,177,9.42725755809058e-05
PropriA,Construção,28.201321349999997,474.6912191234418,45,9.427257558090578e-05
PropriA,Serviços,1701.231948,32810.28027698838,1189,0.00033185744995445837
Itabaiana,Agropecuária,73.44455500000001,1448.2586404265342,78,0.0001242870527884653
Itabaiana,Indústria,93.544533,1812.0300602561954,151,4.690569609120303e-05
Itabaiana,Construção,14.03167995,262.24014548675973,26,4.690569609120302e-05
Itabaiana,Serviços,597.412948,9946.130523932281,474,0.00011653668844282453
Lagarto,Agropecuária,468.620459,8283.351687898787,852,0.0007930261913287899
Lagarto,Indústria,382.97084,7766.287395372006,679,0.00019203168006443243
Lagarto,Construção,57.445626,866.7413197288241,88,0.0001920316800644324
Lagarto,Serviços,2828.668819,57183.854436587106,3022,0.0005517853236547785
Nossa Senhora da GlAria,Agropecuária,498.413271,10739.434976583281,790,0.000843443282122802
Nossa Senhora da GlAria,Indústria,2614.358674,51916.27121651083,3514,0.001310908393075676
Nossa Senhora da GlAria,Construção,392.1538011,9178.163886465254,310,0.001310908393075676
Nossa Senhora da GlAria,Serviços,1828.862767,31754.43653645235,3301,0.00035675425381399834
Salvador,Agropecuária,306.725836,7387.489910068409,346,0.0005190589032845001
Salvador,Indústria,40020.470415,712917.0334517362,71388,0.020067319409387312
Salvador,Construção,6003.07056225,130731.11173614461,7384,0.020067319409387312
Salvador,Serviços,75922.542046,1414592.590031587,83810,0.014810126994773382
Alagoinhas,Agropecuária,1735.606709,32036.503830248756,2619,0.0029370923775288377
Alagoinhas,Indústria,1915.9367300000001,40370.94394631202,3223,0.0009607012094159828
Alagoinhas,Construção,287.3905095,4970.4098302165285,544,0.0009607012094159828
Alagoinhas,Serviços,5305.9255410000005,113957.4713241829,4014,0.0010350210750242096
Santo AntAnio de Jesus,Agropecuária,446.49690000000004,7162.947481839396,363,0.0007555874466144714
Santo AntAnio de Jesus,Indústria,516.5014540000001,12185.572933130066,520,0.00025898745180531806
Santo AntAnio de Jesus,Construção,77.4752181,1576.7176468695047,79,0.000258987451805318
Santo AntAnio de Jesus,Serviços,3407.8816580000002,55834.11493165107,4168,0.0006647717367993208
Cruz das Almas,Agropecuária,280.783194,5946.310794877198,477,0.00047515728912499893
Cruz das Almas,Indústria,406.283478,6651.544243412565,695,0.0002037212516304397
Cruz das Almas,Construção,60.9425217,969.7366083468344,35,0.0002037212516304397
Cruz das Almas,Serviços,2746.0833380000004,65810.1646240607,2220,0.0005356754644670634
ValenAa,Agropecuária,656.732587,11946.531010721841,1177,0.0011113602323327353
ValenAa,Indústria,1206.737229,22784.57087761988,1831,0.0006050898744175084
ValenAa,Construção,181.01058435000002,3871.3702299496977,94,0.0006050898744175085
ValenAa,Serviços,2815.874809,54474.93675934448,5518,0.0005492896101582836
NazarA a Maragogipe,Agropecuária,290.735834,6833.618784880513,515,0.000491999712543108
NazarA a Maragogipe,Indústria,143.470884,2545.5128712008845,241,7.194008529435112e-05
NazarA a Maragogipe,Construção,21.520632600000003,406.5824790490627,19,7.194008529435112e-05
NazarA a Maragogipe,Serviços,1502.6023480000001,24466.20209788442,2073,0.0002931109917663395
IlhAus a Itabuna,Agropecuária,920.2534089999999,15817.302002639148,1561,0.0015573051538422165
IlhAus a Itabuna,Indústria,2038.679603,39206.02322544404,3438,0.0010222477232918832
IlhAus a Itabuna,Construção,305.80194045,5213.345085572388,514,0.0010222477232918832
IlhAus a Itabuna,Serviços,8278.751296999999,155904.48662686764,14786,0.0016149269342487004
Teixeira de Freitas,Agropecuária,1470.344282,23354.038872403962,1574,0.002488200212992673
Teixeira de Freitas,Indústria,2055.0403049999995,45808.62204635999,1188,0.0010304514107895878
Teixeira de Freitas,Construção,308.25604574999994,5310.670279328563,409,0.0010304514107895878
Teixeira de Freitas,Serviços,5265.265342,115573.35725892751,2636,0.0010270895346068995
EunApolis - Porto Seguro,Agropecuária,879.879585,20360.187224720437,1685,0.0014889822727959605
EunApolis - Porto Seguro,Indústria,1405.11392,21287.926723544027,1384,0.0007045611794869826
EunApolis - Porto Seguro,Construção,210.767088,4923.228722296814,291,0.0007045611794869826
EunApolis - Porto Seguro,Serviços,5979.617169000001,108368.38017193056,3237,0.0011664373619018338
Camacan,Agropecuária,362.098292,7484.8062190624205,638,0.0006127633223785905
Camacan,Indústria,86.058231,1832.4161994810372,148,4.3151866816551934e-05
Camacan,Construção,12.908734650000001,264.4427963479754,16,4.3151866816551934e-05
Camacan,Serviços,1107.614367,22595.662532784798,1147,0.00021606111958905063
VitAria da Conquista,Agropecuária,1513.279927,26756.46912154679,1308,0.002560858353226783
VitAria da Conquista,Indústria,1542.402485,34929.164798726706,1198,0.000773401286975545
VitAria da Conquista,Construção,231.36037275,5782.55081448449,233,0.000773401286975545
VitAria da Conquista,Serviços,9446.251224000001,191764.15346413307,8672,0.0018426698643363483
JequiA,Agropecuária,454.356515,9879.401163512708,736,0.0007688879340965183
JequiA,Indústria,752.2239559999999,17301.138934839466,967,0.0003771849315091292
JequiA,Construção,112.83359339999998,2539.2904625637116,153,0.00037718493150912914
JequiA,Serviços,3908.7458850000003,91738.33812489906,2633,0.0007624747721444052
Brumado,Agropecuária,335.937394,5515.550234907507,182,0.0005684923630035945
Brumado,Indústria,875.2162799999999,13786.742410829876,495,0.00043885652669572095
Brumado,Construção,131.28244199999997,2689.3320923317133,235,0.0004388565266957209
Brumado,Serviços,2075.275347,31569.85004331497,3324,0.0004048216854958649
IpiaA,Agropecuária,673.384474,15616.470161649042,1187,0.0011395395025127584
IpiaA,Indústria,882.7602320000001,21577.64490429362,1204,0.0004426392632008958
IpiaA,Construção,132.4140348,3249.103062246216,163,0.00044263926320089575
IpiaA,Serviços,1975.344517,49193.08790977293,1980,0.0003853282881054508
Itapetinga,Agropecuária,352.49924599999997,6880.235450836096,505,0.0005965192708362956
Itapetinga,Indústria,502.224804,10895.313328414186,363,0.00025182876294746167
Itapetinga,Construção,75.33372059999999,1246.1670602325696,74,0.00025182876294746167
Itapetinga,Serviços,1504.328314,34339.290123054205,2625,0.0002934476740606859
Guanambi,Agropecuária,664.390931,11942.96358803683,1123,0.0011243201175822305
Guanambi,Indústria,1052.0287720000001,19345.185888529886,1607,0.0005275149736290151
Guanambi,Construção,157.8043158,3012.5035780831263,215,0.000527514973629015
Guanambi,Serviços,4191.7853,74505.14396487697,7297,0.0008176869603524423
Bom Jesus da Lapa,Agropecuária,525.395938,8798.214877285172,1041,0.0008891048857338878
Bom Jesus da Lapa,Indústria,311.865676,7271.338237691424,403,0.00015637767543009263
Bom Jesus da Lapa,Construção,46.7798514,860.3283992797617,35,0.00015637767543009263
Bom Jesus da Lapa,Serviços,1857.768936,32852.49218569207,2905,0.00036239294849262224
Barreiras,Agropecuária,12757.314869,246821.49649533155,15200,0.021588653734269016
Barreiras,Indústria,3287.594547,78874.61516310353,2581,0.0016484866164512071
Barreiras,Construção,493.13918205,9689.213308103936,663,0.0016484866164512071
Barreiras,Serviços,11267.163432999998,249757.51462904658,12061,0.002197873211522536
Santa Maria da Vitoria,Agropecuária,3451.3483850000002,63656.14124573789,6345,0.00584056801648372
Santa Maria da Vitoria,Indústria,364.517624,8856.745252745204,528,0.0001827787508568931
Santa Maria da Vitoria,Construção,54.6776436,892.9024663295351,56,0.0001827787508568931
Santa Maria da Vitoria,Serviços,2055.781678,49476.04216816157,2379,0.0004010190768673346
IrecA,Agropecuária,628.164397,9488.501303215624,609,0.0010630155165318037
IrecA,Indústria,779.9060890000001,15862.967185474827,484,0.0003910654831139383
IrecA,Construção,116.98591335,2259.396521156624,162,0.0003910654831139383
IrecA,Serviços,3460.891868,84662.09785763283,6112,0.0006751123803152338
Xique-Xique a Barra,Agropecuária,262.458861,4962.748983154258,133,0.0004441478107111885
Xique-Xique a Barra,Indústria,270.550634,6480.192117061758,278,0.00013566122368355082
Xique-Xique a Barra,Construção,40.5825951,817.6330565950213,80,0.00013566122368355082
Xique-Xique a Barra,Serviços,1665.870135,29068.63947742484,2104,0.0003249594598821802
Juazeiro,Agropecuária,874.465785,18594.50547371464,637,0.0014798207325512657
Juazeiro,Indústria,2665.9516559999997,54306.1924546865,4112,0.001336778475019758
Juazeiro,Construção,399.89274839999996,6612.74031936806,694,0.001336778475019758
Juazeiro,Serviços,5770.126831,86575.67026988025,9336,0.001125572311465585
Senhor do Bonfim,Agropecuária,236.57397600000002,4646.15029697885,327,0.00040034393623174816
Senhor do Bonfim,Indústria,2168.127807,50676.58959507397,3561,0.0010871564669848583
Senhor do Bonfim,Construção,325.21917104999994,6023.6440125612,305,0.001087156466984858
Senhor do Bonfim,Serviços,2644.336414,49132.78057749989,4192,0.0005158278036122073
Paulo Afonso,Agropecuária,253.773281,4815.240360281029,146,0.00042944957828322376
Paulo Afonso,Indústria,2390.545572,56244.060942562704,3370,0.0011986826006433011
Paulo Afonso,Construção,358.58183579999996,7758.8665644698,663,0.0011986826006433011
Paulo Afonso,Serviços,1976.3501019999999,48941.59368465683,1473,0.00038552444646833874
Ribeira do Pombal,Agropecuária,282.352345,6240.5334360140105,224,0.0004778126956853638
Ribeira do Pombal,Indústria,140.595685,3096.2181811350742,241,7.049838468213329e-05
Ribeira do Pombal,Construção,21.08935275,523.2682290759376,38,7.049838468213329e-05
Ribeira do Pombal,Serviços,1645.318947,32123.61633123558,991,0.0003209505621823501
Euclides da Cunha,Agropecuária,320.22470500000003,6126.088860055938,588,0.0005419024570916895
Euclides da Cunha,Indústria,103.523998,2123.719609414433,139,5.190966305144001e-05
Euclides da Cunha,Construção,15.528599700000001,294.7153273977561,22,5.190966305144001e-05
Euclides da Cunha,Serviços,1443.068192,28174.093143925595,2803,0.00028149772926055507
CAcero Dantas,Agropecuária,511.085035,8121.9234636373785,282,0.0008648871618112415
CAcero Dantas,Indústria,79.030997,1781.2190207709996,138,3.9628226345058325e-05
CAcero Dantas,Construção,11.85464955,220.50113891180638,13,3.9628226345058325e-05
CAcero Dantas,Serviços,1004.5959330000001,21962.915638631097,865,0.0001959654266732592
Jeremoabo,Agropecuária,219.104491,4996.8988236210225,316,0.00037078108021904163
Jeremoabo,Indústria,53.73134199999999,1317.9875198180578,39,2.6942312047508886e-05
Jeremoabo,Construção,8.059701299999999,172.75039761676322,5,2.6942312047508886e-05
Jeremoabo,Serviços,683.669238,14221.40888628784,447,0.00013336260831552858
Feira de Santana,Agropecuária,800.205154,13361.428732053017,788,0.0013541526695450736
Feira de Santana,Indústria,5799.008374,117643.79102527424,5569,0.0029077757480619995
Feira de Santana,Construção,869.8512561,19193.537132217865,1632,0.0029077757480619995
Feira de Santana,Serviços,16142.37584,259816.6387212195,16723,0.0031488755479619395
Jacobina,Agropecuária,291.730843,5792.752854877138,222,0.0004936835233594169
Jacobina,Indústria,1101.4212240000002,18782.082439236114,608,0.0005522816517919317
Jacobina,Construção,165.2131836,3336.1717127818324,243,0.0005522816517919316
Jacobina,Serviços,2948.0253359999997,67731.10728505807,2480,0.0005750680684995549
Itaberaba,Agropecuária,264.691347,6601.139690836517,283,0.0004479257504826462
Itaberaba,Indústria,225.697253,4835.146615122198,127,0.00011317055543841734
Itaberaba,Construção,33.854587949999996,714.1497627606965,60,0.00011317055543841732
Itaberaba,Serviços,1887.2008219999998,39434.40081832419,3687,0.0003681341942097584
ConceiAAo do CoitA,Agropecuária,159.629894,3134.8823057496656,122,0.0002701347848345615
ConceiAAo do CoitA,Indústria,352.535406,5451.501126328845,180,0.00017677055071967565
ConceiAAo do CoitA,Construção,52.880310900000005,1281.5076899460687,80,0.00017677055071967565
ConceiAAo do CoitA,Serviços,1626.413853,39374.86619882069,2629,0.0003172627662334409
Serrinha,Agropecuária,136.27557199999998,3186.32263892625,251,0.00023061327297772176
Serrinha,Indústria,339.266895,7298.226334553112,645,0.00017011736934617106
Serrinha,Construção,50.89003424999999,1200.0937540363093,84,0.00017011736934617104
Serrinha,Serviços,1611.793212,39525.96386645462,1964,0.00031441073383147263
Seabra,Agropecuária,739.919862,17647.64881523219,400,0.0012521344699770861
Seabra,Indústria,659.67785,16163.931045091898,1139,0.0003307798730493231
Seabra,Construção,98.9516775,1878.6621516179152,114,0.0003307798730493231
Seabra,Serviços,1646.328265,29180.621933294533,3283,0.0003211474487374533
Belo Horizonte,Agropecuária,6648.158447,145668.0661838542,9272,0.011250391807103608
Belo Horizonte,Indústria,5693.82576,87623.56171834144,10798,0.002855034411202022
Belo Horizonte,Construção,854.073864,16364.252882154688,996,0.002855034411202022
Belo Horizonte,Serviços,28615.726970999996,631324.0109725493,34612,0.0055820384706231
Sete Lagoas,Agropecuária,2995.7669100000003,58640.86313903372,3516,0.005069607135411299
Sete Lagoas,Indústria,8607.079762,188849.2907497541,13372,0.00431581680512656
Sete Lagoas,Construção,1291.0619642999998,20333.14563648878,823,0.004315816805126559
Sete Lagoas,Serviços,5114.8219149999995,93462.10013933791,8076,0.0009977427003287616
Santa BArbara - Ouro Preto,Agropecuária,2500.628005,49234.340679299974,4693,0.004231704921648032
Santa BArbara - Ouro Preto,Indústria,1268.4017789999998,31486.5601880667,1547,0.000636010106195252
Santa BArbara - Ouro Preto,Construção,190.26026684999997,3234.139400620572,216,0.000636010106195252
Santa BArbara - Ouro Preto,Serviços,3183.871318,57259.7986732169,2951,0.0006210742855004393
Curvelo,Agropecuária,2227.3106310000003,52800.07489448538,1896,0.003769181717710822
Curvelo,Indústria,543.226225,8377.813249268878,788,0.00027238795685282296
Curvelo,Construção,81.48393374999999,1392.5938463251116,45,0.00027238795685282296
Curvelo,Serviços,2184.482481,35251.59416535491,1863,0.000426124601332051
Itabira,Agropecuária,6916.907404,172144.289760165,9691,0.01170518407598595
Itabira,Indústria,4096.318218,61904.1945301448,5633,0.0020540019952461183
Itabira,Construção,614.4477327000001,10082.286952178312,1218,0.0020540019952461183
Itabira,Serviços,13215.336360000001,310992.8632606905,19707,0.002577901167372172
Montes Claros,Agropecuária,1880.70131,40683.90807308789,1405,0.0031826297129216156
Montes Claros,Indústria,1285.714973,27891.73139177692,1046,0.0006446913983038144
Montes Claros,Construção,192.85724595000002,3478.249311237022,247,0.0006446913983038144
Montes Claros,Serviços,2687.8148779999997,41287.25687961664,3262,0.000524309099891612
JanaAba,Agropecuária,2693.080963,63307.63584788367,3586,0.0045573847620424945
JanaAba,Indústria,1609.002963,26226.41089561322,1363,0.0008067965232380088
JanaAba,Construção,241.35044444999997,3821.512476807533,266,0.0008067965232380087
JanaAba,Serviços,2534.559753,39835.15663684026,3503,0.0004944137907688657
Salinas,Agropecuária,2526.258814,54711.783088911085,2729,0.004275078834270882
Salinas,Indústria,437.54015499999997,7014.8852025043225,326,0.00021939417387575034
Salinas,Construção,65.63102325,1102.5814667745665,119,0.00021939417387575034
Salinas,Serviços,2986.449576,54143.51077994831,3411,0.0005825634428474379
JanuAria,Agropecuária,1133.1052680000003,22741.333774050665,596,0.0019175051746014955
JanuAria,Indústria,170.657629,3073.9823316000384,144,8.557223629005958e-05
JanuAria,Construção,25.598644349999997,539.7357490985556,50,8.557223629005958e-05
JanuAria,Serviços,1507.907396,29866.449145098108,2879,0.0002941458416604034
Pirapora,Agropecuária,562.200256,12699.160461065561,1028,0.0009513872457278922
Pirapora,Indústria,928.183229,20853.144338697926,1443,0.0004654155519320996
Pirapora,Construção,139.22748435,2331.6812030502942,257,0.0004654155519320996
Pirapora,Serviços,2443.240468,42709.83457635781,4842,0.00047660023801529116
SAo Francisco,Agropecuária,1457.6089259999999,32672.41847765074,732,0.002466648719305334
SAo Francisco,Indústria,469.23878,9220.554080962396,421,0.00023528870050467705
SAo Francisco,Construção,70.385817,1718.5671408388118,139,0.00023528870050467705
SAo Francisco,Serviços,2171.1555399999997,34194.09286853171,3459,0.0004235249295699771
Espinosa,Agropecuária,596.679036,10774.021405360732,347,0.0010097341980641393
Espinosa,Indústria,359.19651700000003,6180.573769957946,331,0.00018011060746244404
Espinosa,Construção,53.879477550000004,1026.8446440726464,91,0.00018011060746244404
Espinosa,Serviços,1691.83518,37014.090315327805,1633,0.0003300244327283478
TeAfilo Otoni,Agropecuária,4888.308233,91892.91281776417,3638,0.008272273191677183
TeAfilo Otoni,Indústria,8144.850695,196612.7206965285,11729,0.004084042959601859
TeAfilo Otoni,Construção,1221.72760425,30517.609885804104,1526,0.004084042959601859
TeAfilo Otoni,Serviços,30039.247098,497555.4039537225,37979,0.005859722980287073
Capelinha,Agropecuária,12904.602041,246084.1404519202,11235,0.02183790146300027
Capelinha,Indústria,2458.2568229999997,56895.56932953974,3100,0.0012326348077846972
Capelinha,Construção,368.73852344999995,8381.766056370088,359,0.001232634807784697
Capelinha,Serviços,7341.090106,123708.95882938891,12274,0.0014320183942742794
Almenara,Agropecuária,6299.948509,119025.30913641851,11231,0.010661131147199356
Almenara,Indústria,780.762742,12055.766900229191,742,0.0003914950315224339
Almenara,Construção,117.1144113,2142.025241191973,208,0.0003914950315224339
Almenara,Serviços,2148.132968,45980.70184280239,2138,0.00041903394170421615
Diamantina,Agropecuária,522.533894,11052.627200563951,268,0.000884261572111647
Diamantina,Indústria,264.917321,5356.603034467214,426,0.000132836531966242
Diamantina,Construção,39.737598150000004,717.8128730890081,44,0.000132836531966242
Diamantina,Serviços,1767.162087,37488.8043594837,3082,0.0003447183698480712
AraAuaA,Agropecuária,3731.965035,59532.44648047516,4909,0.006315443470380503
AraAuaA,Indústria,1514.759237,34548.07609514576,1317,0.000759540233335331
AraAuaA,Construção,227.21388555,5184.744151390789,144,0.000759540233335331
AraAuaA,Serviços,2451.685089,40202.02792766278,2200,0.0004782475209705557
Pedra Azul,Agropecuária,529.886829,10748.108381527632,975,0.0008967046268826257
Pedra Azul,Indústria,688.581222,10540.936882888931,1281,0.00034527278609901453
Pedra Azul,Construção,103.2871833,1990.9526473300643,171,0.0003452727860990145
Pedra Azul,Serviços,1434.5696159999998,26470.036184317534,1063,0.00027983992136262567
Aguas Formosas,Agropecuária,4967.937816,82232.62340855111,7768,0.008407026900591948
Aguas Formosas,Indústria,2785.5216609999998,52302.55844645546,2130,0.0013967340291957955
Aguas Formosas,Construção,417.82824915,8964.452269827936,344,0.0013967340291957955
Aguas Formosas,Serviços,7944.031050999999,125043.87315450769,12749,0.001549633423028037
Governador Valadares,Agropecuária,16463.945144,297934.48649893695,16429,0.02786122428298088
Governador Valadares,Indústria,4453.310331,105341.40689290762,3013,0.0022330072564016195
Governador Valadares,Construção,667.9965496499999,14549.645860367493,1142,0.002233007256401619
Governador Valadares,Serviços,11993.970197999999,278667.14046223526,7888,0.0023396506099108657
GuanhAes,Agropecuária,858.463157,20258.841151066605,852,0.0014527401753746288
GuanhAes,Indústria,1119.915036,21205.16513034406,630,0.0005615549369045939
GuanhAes,Construção,167.9872554,2949.777176307157,99,0.0005615549369045939
GuanhAes,Serviços,2154.083164,46854.34678227507,2787,0.00042019463991095434
Mantena,Agropecuária,872.470934,20332.10282724272,1561,0.0014764449322411937
Mantena,Indústria,878.715261,18233.458866365087,455,0.0004406110080550421
Mantena,Construção,131.80728915,3283.9653454168256,174,0.0004406110080550421
Mantena,Serviços,1992.7697050000002,34811.39258411616,1926,0.0003887274004143016
AimorAs - Resplendor,Agropecuária,971.544456,21573.50897487293,1187,0.0016441027805153532
AimorAs - Resplendor,Indústria,406.84119400000003,8964.65772850627,586,0.0002040009051426466
AimorAs - Resplendor,Construção,61.0261791,1042.2799585955331,75,0.00020400090514264657
AimorAs - Resplendor,Serviços,2001.136966,46558.03801040493,3348,0.00039035959283922504
Ipatinga,Agropecuária,2574.255056,56779.27657439301,3171,0.004356300804546309
Ipatinga,Indústria,216.190599,4186.21489639426,309,0.00010840366838401065
Ipatinga,Construção,32.428589849999994,516.4509813816012,21,0.00010840366838401063
Ipatinga,Serviços,1075.407606,23483.245572134012,1858,0.0002097785820495236
Caratinga,Agropecuária,2013.474603,31914.314560627663,3294,0.0034073162301997088
Caratinga,Indústria,680.627284,10999.73023849095,462,0.0003412844718000242
Caratinga,Construção,102.0940926,2026.1946402142346,106,0.0003412844718000242
Caratinga,Serviços,2472.061476,43850.44212527054,4063,0.0004822223204310612
JoAo Monlevade,Agropecuária,4230.259072000001,77268.2405691969,5695,0.007158684977947627
JoAo Monlevade,Indústria,383.296636,7750.309141799163,202,0.00019219504277172958
JoAo Monlevade,Construção,57.4944954,1053.8879467697955,67,0.00019219504277172958
JoAo Monlevade,Serviços,2522.5072490000002,56318.78304563621,3375,0.0004920627220344066
Juiz de Fora,Agropecuária,6452.38162,137312.39291463286,8073,0.010919087126557757
Juiz de Fora,Indústria,576.8139639999999,9969.035258204345,686,0.00028922973506689185
Juiz de Fora,Construção,86.52209459999999,2019.9080274445269,130,0.00028922973506689185
Juiz de Fora,Serviços,4154.488427,68422.64904352382,6376,0.0008104115002486005
ManhuaAu,Agropecuária,5317.168346,125923.79954209912,8890,0.008998014664320026
ManhuaAu,Indústria,5439.046090000001,114847.86260983824,10867,0.0027272811648285863
ManhuaAu,Construção,815.8569135000001,15594.301928229337,1399,0.0027272811648285863
ManhuaAu,Serviços,11919.694529999999,257788.1315904746,12552,0.0023251617368297305
UbA,Agropecuária,5140.449288,126660.48212145896,6801,0.008698960624297945
UbA,Indústria,1093.650828,20101.12195908204,1234,0.0005483853702926771
UbA,Construção,164.0476242,2816.560776776562,126,0.0005483853702926771
UbA,Serviços,4004.224491,77364.02524590542,4181,0.0007810996790829424
Ponte Nova,Agropecuária,1142.844659,27782.598913563623,1009,0.001933986725934259
Ponte Nova,Indústria,291.91743099999997,7042.861596352008,294,0.00014637509925043645
Ponte Nova,Construção,43.787614649999995,982.3747680002274,76,0.00014637509925043645
Ponte Nova,Serviços,867.905668,19287.09769831312,1454,0.00016930140662012818
MuriaA,Agropecuária,1061.598648,17575.66742905832,1419,0.0017964976056310691
MuriaA,Indústria,15618.457072,384464.0865230326,13607,0.007831506314032618
MuriaA,Construção,2342.7685607999997,40969.45785938474,3867,0.007831506314032618
MuriaA,Serviços,61138.05960099999,1119746.4286898994,55156,0.011926134221852474
Cataguases,Agropecuária,2920.3007820000003,61878.21749975171,3092,0.004941899061824672
Cataguases,Indústria,5745.900026,137300.50386684554,4349,0.0028811458216376107
Cataguases,Construção,861.8850039,17593.612670076785,1623,0.0028811458216376107
Cataguases,Serviços,13089.318018999998,196816.51849440753,11181,0.002553318907827307
ViAosa,Agropecuária,963.2736309999999,18490.37782474651,1568,0.00163010642008565
ViAosa,Indústria,834.347626,15948.103169476495,513,0.0004183639056659006
ViAosa,Construção,125.1521439,2467.9306809353984,143,0.0004183639056659006
ViAosa,Serviços,2413.9098940000003,52818.378856052965,4455,0.0004708787551188623
Carangola,Agropecuária,2606.64445,45146.78280375477,4037,0.0044111119790692455
Carangola,Indústria,5475.924867,125309.07512144624,7015,0.0027457731562972616
Carangola,Construção,821.3887300499999,19653.28957659221,1608,0.0027457731562972616
Carangola,Serviços,4722.455118,99316.39979915325,3388,0.0009212041396390828
SAo JoAo Nepomuceno - Bicas,Agropecuária,1737.9717509999998,36450.8397816434,2800,0.0029410946361020014
SAo JoAo Nepomuceno - Bicas,Indústria,735.20711,17226.70695004682,1388,0.0003686522361039706
SAo JoAo Nepomuceno - Bicas,Construção,110.2810665,2652.640778042982,160,0.00036865223610397065
SAo JoAo Nepomuceno - Bicas,Serviços,2518.829674,43541.57623059886,1847,0.0004913453415132195
AlAm ParaAba,Agropecuária,1104.6113149999999,27274.101610314876,2099,0.001869286086873847
AlAm ParaAba,Indústria,480.32387399999993,9461.207926283501,958,0.00024084705900657275
AlAm ParaAba,Construção,72.04858109999999,1627.190313794462,129,0.00024084705900657277
AlAm ParaAba,Serviços,1031.542899,24994.09522289881,694,0.00020122194177179267
Barbacena,Agropecuária,2015.549826,33603.95847333417,2757,0.003410828040578965
Barbacena,Indústria,1762.8075540000002,37207.11320888922,1965,0.0008839182017745599
Barbacena,Construção,264.4211331,5460.324693155072,437,0.0008839182017745599
Barbacena,Serviços,4669.354826,111984.57705631532,3687,0.0009108459239262439
Conselheiro Lafaiete,Agropecuária,1009.3647289999999,19712.37140714803,642,0.0017081043973380728
Conselheiro Lafaiete,Indústria,1114.245115,22022.98297852913,1221,0.0005587118889705459
Conselheiro Lafaiete,Construção,167.13676725,3319.072255585379,225,0.0005587118889705459
Conselheiro Lafaiete,Serviços,3365.320788,61210.76698459591,5456,0.0006564694345749545
SAo JoAo del Rei,Agropecuária,1463.66955,23160.832466757372,2861,0.0024769048519079355
SAo JoAo del Rei,Indústria,370.396685,8179.837718027985,561,0.0001857266671030263
SAo JoAo del Rei,Construção,55.55950275,1179.2618928593615,84,0.00018572666710302632
SAo JoAo del Rei,Serviços,1177.893071,22821.58310416321,1584,0.00022977030928711772
Varginha,Agropecuária,6420.942305,113555.01502016502,11905,0.010865883729749944
Varginha,Indústria,4547.344999999999,76024.79007408916,5964,0.0022801587196106007
Varginha,Construção,682.1017499999999,14610.220766284085,1014,0.0022801587196106007
Varginha,Serviços,9577.758147,175260.13883083907,8507,0.0018683227755513317
Passos,Agropecuária,6126.240596,97675.24103110925,6445,0.010367172737991141
Passos,Indústria,3133.147755,78094.63355003258,4104,0.0015710429213951502
Passos,Construção,469.97216325,9222.445633267913,883,0.0015710429213951502
Passos,Serviços,6324.919218,125415.59998080175,6766,0.0012337950538261506
Alfenas,Agropecuária,774.185194,17650.3730164492,1252,0.001310120213468871
Alfenas,Indústria,1482.337745,23696.546550522045,1724,0.0007432832421269259
Alfenas,Construção,222.35066175,3834.6383690484267,316,0.0007432832421269259
Alfenas,Serviços,1638.4263409999999,40763.34943888674,2113,0.0003196060290906751
Lavras,Agropecuária,390.72997599999997,6694.458954138599,696,0.0006612154863372482
Lavras,Indústria,663.915902,15913.125830997533,1269,0.00033290494410110455
Lavras,Construção,99.5873853,2386.7153126216904,146,0.00033290494410110455
Lavras,Serviços,1069.325711,21298.72142253633,912,0.0002085921934633208
GuaxupA,Agropecuária,1173.421315,20883.844457957977,1017,0.001985730282122553
GuaxupA,Indústria,381.650347,8592.060891115536,274,0.0001913695500461174
GuaxupA,Construção,57.24755205,1040.3177076732898,35,0.0001913695500461174
GuaxupA,Serviços,1605.138496,30259.62320684129,1539,0.0003131126056811476
